NAME,MASS
KOI 2612.02,8.981829632259242e+23
KOI 2913.01,8.981829632259242e+23
KOI 3184.01,8.468213807996252e+23
KOI 3083.02,7.975346503477716e+23
KOI 82.05,7.975346503477716e+23
KOI 3224.01,7.927182550585316e+23
KOI 4097.02,7.049951174985872e+23
KOI 2612.01,6.616475949838203e+23
KOI 2323.01,6.616475949838203e+23
KOI 2792.01,6.616475949838203e+23
KOI 3158.05,6.515265062753416e+23
KOI 2169.04,5.427307828862992e+23
KOI 2803.01,5.066454302707401e+23
KOI 3158.02,5.0805590048981005e+23
KOI 4637.01,4.084062933747397e+23
KOI 3158.04,3.5354399850891816e+23
KOI 3158.03,3.244992101746091e+23
KOI 2324.01,1.4425232574799022e+23
KOI 3158.01,1.2238383167730517e+23
PSR B1257+12 A,1.1947892529e+23
KOI 2867.02,5.63412267703105e+22
Kepler-19 b,0
Kepler-62 e,0
Kepler-25 b,0
Kepler-20 f,0
Kepler-27 c,0
Kepler-28 b,0
Kepler-31 c,0
Kepler-62 f,0
Kepler-62 c,0
Kepler-23 b,0
Kepler-32 c,0
Kepler-29 c,0
Kepler-23 c,0
Kepler-28 c,0
Kepler-22 b,0
WASP-33 b,0
Kepler-24 b,0
Kepler-29 b,0
Kepler-25 c,0
Kepler-26 b,0
Kepler-62 b,0
Kepler-24 c,0
Kepler-32 b,0
Kepler-21 b,0
Kepler-10 c,0
Kepler-20 e,0
Kepler-62 d,0
Kepler-11 g,0
Kepler-26 c,0
Kepler-27 b,0
Kepler-384 b,
Kepler-379 b,
Kepler-58 b,
Kepler-376 b,
Kepler-82 c,
Kepler-225 b,
KOI 2481.01,
Kepler-164 d,
Kepler-199 c,
Kepler-344 b,
Kepler-24 e,
KOI 1894.01,
KOI 1902.01,
Kepler-295 c,
KOI 2189.01,
Kepler-153 c,
Kepler-238 d,
Kepler-132 b,
Kepler-153 b,
Kepler-319 c,
Kepler-125 c,
WASP-60 b,
Kepler-250 d,
Kepler-249 d,
KIC 11442793 b,
Kepler-280 c,
Kepler-200 c,
Kepler-256 d,
Kepler-326 b,
Kepler-284 b,
Kepler-207 c,
Kepler-160 c,
Kepler-130 b,
Kepler-187 b,
Kepler-365 c,
Kepler-216 c,
Kepler-33 e,
KOI 2512.01,
Kepler-374 d,
Kepler-387 b,
Kepler-383 c,
Kepler-295 b,
Kepler-351 b,
Kepler-286 e,
Kepler-208 d,
Kepler-171 d,
Kepler-144 b,
Kepler-136 c,
Kepler-393 c,
KOI 225.01,
Kepler-156 b,
Kepler-372 d,
Kepler-146 c,
Kepler-235 c,
Kepler-287 b,
Kepler-312 c,
KOI 1845.02,
Kepler-213 c,
WASP-71 b,
Kepler-268 b,
Kepler-204 b,
Kepler-133 b,
Kepler-149 c,
Kepler-331 c,
Kepler-298 c,
Kepler-171 c,
KOI 2128.01,
Kepler-210 b,
Kepler-397 b,
Kepler-129 c,
Kepler-398 c,
Kepler-127 b,
Kepler-372 c,
Kepler-334 c,
Kepler-154 c,
Kepler-211 b,
Kepler-242 b,
Kepler-138 b,
Kepler-311 c,
Kepler-341 b,
Kepler-164 b,
Kepler-312 b,
Kepler-178 d,
Kepler-389 b,
KOI-13 b,
KOI 1829.01,
Kepler-194 b,
Kepler-221 d,
Kepler-371 b,
Kepler-164 c,
Kepler-338 d,
Kepler-241 c,
Kepler-271 c,
Kepler-155 c,
Kepler-112 b,
Kepler-299 c,
Kepler-401 c,
KOI 617.01,
Kepler-217 c,
Kepler-347 b,
Kepler-246 b,
Kepler-360 b,
Kepler-223 d,
Kepler-172 b,
Kepler-199 b,
Kepler-313 c,
Kepler-85 b,
Kepler-32 e,
Kepler-146 b,
Kepler-176 c,
KIC 11442793 b,
KOI 2689.01,
Kepler-270 b,
KOI 100.01,
Kepler-356 c,
Kepler-251 b,
KOI 2996.01,
Kepler-327 d,
KOI 2682.01,
KOI 326.01,
Kepler-233 c,
KOI 326.02,
Kepler-292 c,
Kepler-324 b,
Kepler-395 c,
Kepler-60 c,
Kepler-250 c,
Kepler-309 b,
KOI 338.01,
Kepler-255 c,
Kepler-260 b,
Kepler-402 b,
Kepler-296 b,
Kepler-47 b,
KOI 338.02,
Kepler-261 c,
KOI 625.01,
Kepler-184 d,
Kepler-210 c,
Kepler-336 c,
Kepler-183 b,
KOI 1799.01,
Kepler-278 b,
Kepler-354 b,
Kepler-244 c,
Kepler-365 b,
KOI 1793.01,
Kepler-229 d,
KIC 11442793 b,
Kepler-132 c,
Kepler-376 c,
Kepler-321 c,
Kepler-186 e,
Kepler-362 c,
WTS-1 b,
Kepler-331 d,
Kepler-322 b,
Kepler-349 c,
KOI 2842.01,
KOI 2842.02,
Kepler-392 c,
Kepler-37 b,
Kepler-234 b,
Kepler-251 d,
KOI 256.01,
Kepler-283 c,
Kepler-51 b,
Kepler-252 b,
Kepler-248 c,
Kepler-219 d,
Kepler-85 c,
Kepler-31 b,
Kepler-63 b,
Kepler-33 d,
KOI 368.01,
KOI 371.01,
Kepler-287 c,
Kepler-234 c,
Kepler-245 b,
Kepler-60 d,
Kepler-114 b,
Kepler-180 c,
Kepler-82 e,
Kepler-235 b,
Kepler-217 b,
Kepler-111 b,
Kepler-235 e,
Kepler-191 c,
Kepler-185 c,
Kepler-124 b,
Kepler-348 c,
Kepler-108 b,
Kepler-215 c,
Kepler-399 d,
Kepler-31 d,
Kepler-227 c,
Kepler-169 d,
Kepler-254 b,
Kepler-244 b,
Kepler-79 e,
Kepler-356 b,
Kepler-296 c,
Kepler-212 b,
Kepler-42 b,
Kepler-343 c,
Kepler-378 b,
Kepler-241 b,
Kepler-380 c,
Kepler-228 c,
Kepler-50 b,
Kepler-296 f,
Kepler-69 c,
Kepler-193 c,
Kepler-117 c,
Kepler-311 b,
Kepler-288 c,
Kepler-368 c,
Kepler-366 c,
Kepler-280 b,
Kepler-325 c,
Kepler-226 c,
Kepler-185 b,
Kepler-51 c,
Kepler-172 d,
Kepler-226 b,
Kepler-182 c,
Kepler-335 c,
Kepler-340 b,
Kepler-390 b,
Kepler-363 b,
Kepler-352 c,
Kepler-49 e,
Kepler-399 c,
Kepler-175 c,
Kepler-391 c,
Kepler-288 d,
Kepler-373 b,
KOI 403.01,
Kepler-231 b,
Kepler-272 b,
Kepler-200 b,
Kepler-122 d,
KOI 410.01,
Kepler-55 b,
Kepler-37 c,
Kepler-288 b,
Kepler-388 c,
Kepler-246 c,
Kepler-240 b,
Kepler-84 f,
Kepler-168 c,
Kepler-381 b,
Kepler-262 b,
Kepler-360 c,
Kepler-143 c,
KOI 419.01,
Kepler-179 c,
Kepler-80 b,
Kepler-315 c,
Kepler-206 b,
Kepler-379 c,
Kepler-300 b,
Kepler-377 c,
Kepler-323 b,
Kepler-175 b,
Kepler-57 b,
Kepler-261 b,
Kepler-110 c,
Kepler-42 d,
KOI 2933.01,
Kepler-302 c,
Kepler-309 c,
Kepler-258 b,
KIC 11442793 b,
Kepler-59 c,
Kepler-357 d,
Kepler-123 c,
Kepler-209 b,
Kepler-134 b,
Kepler-382 b,
Kepler-350 b,
Kepler-351 c,
KOI 734.02,
Kepler-230 b,
Kepler-242 c,
Kepler-151 b,
Kepler-60 b,
Kepler-369 b,
Kepler-184 b,
Kepler-257 d,
Kepler-231 c,
KOI 684.01,
Kepler-342 b,
Kepler-267 c,
Kepler-84 d,
Kepler-323 c,
Kepler-273 b,
Kepler-119 b,
Kepler-214 c,
Kepler-190 b,
Kepler-56 c,
Kepler-237 b,
Kepler-223 e,
Kepler-81 d,
Kepler-393 b,
Kepler-120 c,
Kepler-305 d,
Kepler-403 c,
Kepler-136 b,
Kepler-247 d,
Kepler-197 d,
Kepler-170 b,
Kepler-348 b,
KIC 11442793 b,
Kepler-315 b,
Kepler-84 e,
Kepler-107 c,
Kepler-116 b,
Kepler-33 f,
Kepler-133 c,
Kepler-341 d,
Kepler-47 c,
Kepler-364 c,
Kepler-299 e,
Kepler-387 c,
Kepler-54 d,
Kepler-342 d,
Kepler-155 b,
Kepler-80 d,
Kepler-319 d,
Kepler-176 d,
Kepler-219 b,
Kepler-385 b,
Kepler-374 b,
Kepler-275 b,
Kepler-33 c,
Kepler-227 b,
Kepler-296 e,
Kepler-371 c,
KOI 2578.01,
Kepler-255 b,
Kepler-197 b,
Kepler-183 c,
Kepler-232 b,
Kepler-192 c,
Kepler-345 c,
KOI 2577.01,
Kepler-152 b,
Kepler-336 d,
Kepler-332 d,
Kepler-353 c,
Kepler-291 b,
Kepler-167 c,
Kepler-154 b,
Kepler-237 c,
Kepler-317 c,
Kepler-258 c,
Kepler-301 d,
Kepler-300 c,
Kepler-148 c,
Kepler-338 c,
Kepler-286 d,
Kepler-49 d,
Kepler-169 b,
Kepler-303 c,
Kepler-120 b,
Kepler-168 b,
Kepler-56 b,
Kepler-238 b,
Kepler-151 c,
Kepler-150 b,
Kepler-353 b,
Kepler-281 c,
Kepler-58 c,
Kepler-32 d,
Kepler-236 b,
Kepler-119 c,
Kepler-78 b,
Kepler-193 b,
Kepler-125 b,
Kepler-55 f,
Kepler-314 c,
Kepler-52 c,
Kepler-124 d,
Kepler-339 b,
Kepler-310 c,
Kepler-176 b,
Kepler-179 b,
Kepler-329 b,
Kepler-352 b,
Kepler-196 b,
Kepler-187 c,
Kepler-257 c,
Kepler-289 b,
Kepler-169 c,
Kepler-206 c,
Kepler-346 c,
Kepler-402 e,
Kepler-194 d,
Kepler-161 b,
Kepler-139 c,
Kepler-253 c,
Kepler-342 c,
KOI 1020.01,
Kepler-161 c,
KOI 1587.01,
Kepler-316 c,
Kepler-331 b,
Kepler-121 b,
Kepler-150 c,
Kepler-313 b,
Kepler-367 c,
KOI 998.01,
Kepler-170 c,
Kepler-166 b,
Kepler-293 b,
Kepler-122 b,
Kepler-265 e,
Kepler-361 c,
KOI 1387.01,
Kepler-219 c,
Kepler-186 b,
Kepler-148 b,
KOI 1385.01,
Kepler-285 b,
Kepler-366 b,
KOI 1192.01,
Kepler-278 c,
Kepler-263 b,
Kepler-104 c,
KOI 1561.01,
Kepler-245 d,
Kepler-140 b,
Kepler-228 d,
Kepler-292 b,
KOI 1558.01,
KOI 977.01,
Kepler-272 d,
Kepler-80 b,
Kepler-333 b,
Kepler-370 c,
Kepler-61 b,
Kepler-390 c,
KOI 976.01,
Kepler-111 c,
Kepler-85 e,
Kepler-306 c,
Kepler-82 b,
Kepler-267 d,
KOI 969.01,
Kepler-326 d,
Kepler-165 c,
KOI 1549.01,
Kepler-101 b,
Kepler-362 b,
Kepler-243 c,
Kepler-265 d,
Kepler-341 c,
Kepler-399 b,
Kepler-301 b,
Kepler-341 e,
Kepler-403 b,
Kepler-265 c,
Kepler-135 c,
Kepler-268 c,
Kepler-404 c,
KIC 11442793 b,
Kepler-279 b,
Kepler-205 b,
Kepler-224 b,
Kepler-207 d,
Kepler-203 d,
Kepler-297 c,
PH-2 b,
Kepler-345 b,
Kepler-259 b,
Kepler-253 b,
Kepler-306 e,
Kepler-141 c,
Kepler-220 d,
Kepler-182 b,
Kepler-375 b,
Kepler-139 b,
KOI 1353.01,
Kepler-228 b,
Kepler-132 d,
Kepler-380 b,
Kepler-141 b,
Kepler-256 e,
Kepler-126 d,
Kepler-377 b,
Kepler-189 b,
Kepler-83 b,
Kepler-306 b,
Kepler-101 c,
Kepler-81 c,
Kepler-294 b,
Kepler-215 b,
Kepler-156 c,
Kepler-127 d,
Kepler-159 c,
Kepler-275 c,
Kepler-201 c,
Kepler-357 b,
Kepler-208 c,
Kepler-58 d,
Kepler-274 b,
Kepler-84 b,
Kepler-326 c,
Kepler-249 c,
Kepler-222 c,
Kepler-310 b,
Kepler-251 c,
KOI 1773.01,
Kepler-180 b,
Kepler-302 b,
Kepler-317 b,
Kepler-152 c,
Kepler-343 b,
Kepler-59 b,
Kepler-115 b,
Kepler-359 d,
Kepler-359 b,
Kepler-192 b,
Kepler-50 c,
Kepler-195 b,
Kepler-202 c,
Kepler-339 c,
Kepler-110 b,
Kepler-118 b,
Kepler-233 b,
Kepler-188 c,
Kepler-314 b,
Kepler-214 b,
KOI 1452.01,
Kepler-283 b,
Kepler-169 f,
KOI 1067.01,
KOI 190.01,
Kepler-163 c,
KOI 1258.03,
Kepler-322 c,
Kepler-224 e,
Kepler-265 b,
Kepler-223 c,
KOI 3357.01,
Kepler-290 b,
Kepler-325 b,
Kepler-173 c,
Kepler-364 b,
Kepler-181 c,
Kepler-142 c,
Kepler-256 b,
Kepler-299 d,
Kepler-398 b,
Kepler-142 d,
Kepler-369 c,
KOI 3467.01,
Kepler-160 b,
KOI 3583.01,
KOI 1242.01,
KOI 3602.01,
KOI 3605.01,
Kepler-248 b,
Kepler-269 b,
Kepler-298 d,
KOI 3606.01,
Kepler-269 c,
KOI 3608.01,
Kepler-296 d,
KOI 1230.01,
Kepler-292 f,
KOI 3611.01,
Kepler-84 b,
KOI 3617.01,
Kepler-23 d,
Kepler-140 c,
Kepler-299 b,
KOI 3620.01,
Kepler-373 c,
Kepler-358 b,
KOI 3626.01,
Kepler-244 d,
KOI 3627.02,
Kepler-203 b,
Kepler-250 b,
Kepler-218 c,
Kepler-150 e,
Kepler-304 d,
Kepler-259 c,
KOI 3641.01,
KOI 1227.01,
KOI 3647.01,
Kepler-188 b,
KOI 3649.01,
Kepler-339 d,
Kepler-402 d,
Kepler-321 b,
Kepler-53 c,
Kepler-212 c,
KOI 3652.01,
KOI 1226.01,
KOI 3675.01,
KOI 3681.01,
KOI 3685.01,
Kepler-384 c,
Kepler-126 c,
Kepler-162 c,
Kepler-319 b,
Kepler-205 c,
KOI 3690.01,
Kepler-239 c,
Kepler-266 c,
KOI 3674.01,
Kepler-108 c,
KOI 3717.01,
Kepler-308 b,
KOI 3720.01,
KOI 3721.01,
Kepler-158 b,
KOI 138.01,
Kepler-378 c,
Kepler-169 e,
Kepler-147 c,
Kepler-178 b,
Kepler-172 e,
KOI 3696.01,
KOI 3709.01,
Kepler-221 b,
KOI 3715.01,
KOI 1032.01,
Kepler-397 c,
Kepler-358 c,
KOI 3471.01,
Kepler-190 c,
Kepler-215 e,
Kepler-271 b,
Kepler-230 c,
Kepler-247 c,
Kepler-392 b,
Kepler-388 b,
Kepler-224 c,
Kepler-85 d,
Kepler-137 b,
Kepler-375 c,
Kepler-355 c,
Kepler-54 b,
Kepler-107 e,
Kepler-201 b,
Kepler-186 f,
KOI 833.01,
Kepler-320 b,
Kepler-123 b,
Kepler-191 b,
Kepler-121 c,
Kepler-163 b,
Kepler-197 c,
Kepler-52 d,
Kepler-401 b,
Kepler-157 b,
Kepler-291 c,
Kepler-308 c,
Kepler-292 e,
Kepler-157 c,
Kepler-272 c,
KOI 815.01,
Kepler-81 b,
KOI 3385.01,
Kepler-166 c,
KOI 3386.01,
KOI 3487.01,
Kepler-347 c,
Kepler-333 c,
Kepler-382 c,
Kepler-194 c,
Kepler-332 b,
Kepler-229 c,
Kepler-337 c,
Kepler-330 c,
Kepler-346 b,
Kepler-232 c,
Kepler-215 d,
Kepler-213 b,
Kepler-386 c,
Kepler-363 d,
Kepler-304 b,
Kepler-298 b,
Kepler-149 d,
Kepler-240 c,
Kepler-55 d,
Kepler-142 b,
Kepler-122 c,
Kepler-264 b,
Kepler-327 b,
Kepler-254 d,
KOI 3506.01,
Kepler-26 e,
KOI 3515.01,
Kepler-274 c,
Kepler-105 c,
Kepler-320 c,
Kepler-115 c,
Kepler-195 c,
Kepler-144 c,
Kepler-229 b,
Kepler-290 c,
Kepler-330 b,
Kepler-171 b,
Kepler-334 d,
KOI 3413.01,
KOI 3414.01,
Kepler-344 c,
Kepler-79 d,
Kepler-273 c,
KOI 3527.01,
Kepler-147 b,
KOI 3528.01,
Kepler-266 b,
Kepler-38 b,
Kepler-223 b,
KOI 3419.01,
KOI 3531.01,
Kepler-221 c,
Kepler-137 c,
Kepler-116 c,
Kepler-69 b,
Kepler-117 b,
KOI 3533.01,
Kepler-53 b,
Kepler-292 d,
Kepler-216 b,
Kepler-381 c,
Kepler-198 b,
Kepler-354 d,
KOI 3320.01,
KOI 3541.01,
Kepler-318 b,
KOI 3545.01,
Kepler-184 c,
Kepler-124 c,
Kepler-332 c,
Kepler-46 b,
KOI 871.01,
KOI 3334.01,
Kepler-367 b,
KOI 3554.01,
Kepler-370 b,
KOI 3557.01,
Kepler-52 b,
Kepler-275 d,
KOI 3560.01,
Kepler-235 d,
Kepler-282 c,
Kepler-42 c,
Kepler-324 c,
Kepler-394 c,
Kepler-385 c,
Kepler-354 c,
Kepler-53 d,
KOI 3342.01,
Kepler-282 b,
Kepler-304 c,
Kepler-357 c,
KOI 3565.01,
Kepler-303 b,
Kepler-158 c,
Kepler-251 e,
KOI 3449.01,
Kepler-107 b,
KOI 3573.01,
KOI 3581.01,
Kepler-247 b,
Kepler-37 d,
Kepler-306 d,
PH-1 b,
Kepler-129 b,
Kepler-338 b,
KIC 11442793 b,
Kepler-252 c,
Kepler-316 b,
KOI 3728.01,
Kepler-335 b,
Kepler-368 b,
Kepler-260 c,
Kepler-286 c,
KOI 3735.01,
KOI 3738.01,
KOI 3853.01,
Kepler-400 b,
KOI 3855.01,
Kepler-122 e,
Kepler-336 b,
KOI 3742.01,
Kepler-383 b,
Kepler-55 e,
Kepler-267 b,
Kepler-118 c,
Kepler-112 c,
Kepler-165 b,
Kepler-391 b,
Kepler-173 b,
Kepler-249 b,
Kepler-198 c,
KOI 3765.01,
Kepler-33 b,
Kepler-220 e,
Kepler-400 c,
Kepler-172 c,
KOI 3782.01,
Kepler-57 c,
KOI 3886.01,
KOI 3890.01,
Kepler-327 c,
Kepler-301 c,
Kepler-54 c,
Kepler-334 b,
Kepler-222 b,
Kepler-262 c,
Kepler-218 b,
Kepler-404 b,
Kepler-293 c,
Kepler-162 b,
KOI 1782.01,
KOI 1137.01,
Kepler-285 c,
Kepler-174 c,
Kepler-257 b,
KOI 1351.01,
Kepler-286 b,
Kepler-340 c,
Kepler-325 d,
Kepler-206 d,
Kepler-208 b,
Kepler-405 b,
Kepler-150 d,
Kepler-225 c,
Kepler-270 c,
Kepler-208 e,
Kepler-209 c,
Kepler-394 b,
Kepler-222 d,
Kepler-134 c,
Kepler-202 b,
KOI 1483.01,
Kepler-126 b,
Kepler-329 c,
Kepler-245 c,
KOI 1645.01,
Kepler-203 c,
Kepler-127 c,
Kepler-135 b,
KOI 1691.01,
Kepler-402 c,
KOI 1771.01,
Kepler-24 d,
Kepler-363 c,
KOI 4980.01,
Kepler-386 b,
KOI 5243.01,
Kepler-226 d,
Kepler-220 b,
Kepler-337 b,
Kepler-295 d,
Kepler-167 b,
Kepler-83 d,
Kepler-80 e,
Kepler-149 b,
Kepler-395 b,
Kepler-374 c,
Kepler-289 c,
Kepler-204 c,
Kepler-310 d,
Kepler-297 b,
Kepler-55 c,
Kepler-49 c,
Kepler-238 c,
Kepler-196 c,
Kepler-281 b,
Kepler-243 b,
KOI 5023.01,
Kepler-189 c,
Kepler-143 b,
Kepler-46 c,
Kepler-264 c,
Kepler-276 b,
KOI 5052.01,
Kepler-256 c,
Kepler-221 e,
Kepler-174 d,
Kepler-32 f,
Kepler-253 d,
Kepler-220 c,
Kepler-159 b,
Kepler-26 d,
Kepler-104 d,
Kepler-405 c,
KOI 5335.01,
Kepler-197 e,
Kepler-372 b,
Kepler-318 c,
Kepler-361 b,
KOI 4959.01,
Kepler-355 b,
KOI 5220.01,
KOI 4968.01,
Kepler-349 b,
Kepler-263 c,
Kepler-294 c,
Kepler-211 c,
Kepler-359 c,
Kepler-9 d,
Kepler-186 d,
Kepler-49 b,
Kepler-236 c,
Kepler-254 c,
Kepler-389 c,
Kepler-224 d,
Kepler-174 b,
Kepler-239 b,
KOI 5774.01,
Kepler-186 c,
Kepler-284 c,
Kepler-130 d,
Kepler-82 d,
KOI 5684.01,
KOI 5564.01,
Kepler-207 b,
KOI 5461.01,
Kepler-181 b,
KOI 5478.01,
KOI 5485.01,
Kepler-178 c,
Kepler-83 c,
Kepler-107 d,
